og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo
cyanorak:CK_00037361,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037362,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044420,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037375,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051348,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037374,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037377,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037376,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036293,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043872,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00034868,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037379,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037378,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037347,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037348,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042775,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037346,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037572,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037577,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051786,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037575,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037581,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037579,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037583,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037582,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037587,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037585,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037588,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037594,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037604,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037602,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037600,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037609,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037608,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055859,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037607,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037606,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037682,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037680,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037681,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037679,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036571,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036572,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036579,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037700,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037632,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037802,hypothetical,1,1,1,1,1,1.0
cyanorak:CK_00037801,"possible Glucose-6-phosphate dehydrogenase, C-ter",1,1,1,1,1,1.0
cyanorak:CK_00037741,"possible Guanylate-binding protein, C-terminal",1,1,1,1,1,1.0
cyanorak:CK_00038205,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037674,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037673,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037697,possible Alanine racemase,1,1,1,1,1,1.0
cyanorak:CK_00037698,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037699,possible Calreticulin family,1,1,1,1,1,1.0
cyanorak:CK_00037695,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037696,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037705,possible Peptidase family C9,1,1,1,1,1,1.0
cyanorak:CK_00037633,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037634,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037635,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037630,possible WRKY DNA-binding domain,1,1,1,1,1,1.0
cyanorak:CK_00037639,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037648,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037650,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037654,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037658,possible Carbamoyl-phosphate synthase small ch,1,1,1,1,1,1.0
cyanorak:CK_00037664,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037663,possible (AF261103) unknown,1,1,1,1,1,1.0
cyanorak:CK_00037778,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037777,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037776,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037775,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037774,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051420,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051988,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037773,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037800,"possible Transcription initiation factor IIA, gam",1,1,1,1,1,1.0
cyanorak:CK_00037807,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037806,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037804,"possible Neurohypophysial hormones, C-terminal",1,1,1,1,1,1.0
cyanorak:CK_00037769,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00037831,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037832,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037834,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037718,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046045,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051661,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043680,conserved hypothetical protein,2,2,1,1,1,1.0
cyanorak:CK_00037719,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039718,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037742,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037745,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037746,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037743,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037748,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047435,conserved hypothetical protein,2,2,1,1,1,1.0
cyanorak:CK_00037747,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038196,possible Malic enzyme,1,1,1,1,1,1.0
cyanorak:CK_00038194,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00045449,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00054608,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038200,"possible bromodomain adjacent to zinc finger domain, 2B...",1,1,1,1,1,1.0
cyanorak:CK_00038198,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038188,possible Fanconi anaemia group C protein,1,1,1,1,1,1.0
cyanorak:CK_00038187,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038192,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038190,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038185,"possible Resolvase, N terminal domain",1,1,1,1,1,1.0
cyanorak:CK_00038221,possible Profilin,1,1,1,1,1,1.0
cyanorak:CK_00038219,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038217,possible Chitin synthase,1,1,1,1,1,1.0
cyanorak:CK_00038215,"possible Negative factor, (F-Protein) or Nef.",1,1,1,1,1,1.0
cyanorak:CK_00038213,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038210,putative SecA-type protein translocase,1,1,1,1,1,1.0
cyanorak:CK_00038207,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049569,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049567,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049566,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049564,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00006390,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049556,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049551,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049547,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049548,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049641,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049640,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049643,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049625,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049629,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049609,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049611,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057247,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049615,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047741,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049443,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049441,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049423,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049425,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049433,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049431,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049511,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049510,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049495,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049500,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049771,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043904,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00049768,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049769,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049760,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049773,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049772,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049743,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049744,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050796,conserved hypothetical protein,4,1,1,4,4,1.0
cyanorak:CK_00049745,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049739,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049740,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049741,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00002949,conserved hypothetical protein,3,2,1,2,2,1.0
cyanorak:CK_00049698,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049700,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049696,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049697,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049704,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049703,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049570,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044049,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038350,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038354,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038359,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038392,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038391,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038390,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038394,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038396,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00002190,conserved hypothetical protein,2,2,1,1,1,1.0
cyanorak:CK_00050762,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038397,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038398,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038401,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038404,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038406,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00054519,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038432,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038435,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047625,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036341,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00038434,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051600,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038461,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00056786,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038460,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038459,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038458,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051648,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038457,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038456,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038466,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038464,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004370,acyl-CoA N-acyltransferase,2,2,1,1,1,1.0
cyanorak:CK_00038465,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038463,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038504,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038503,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038506,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038505,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038502,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055243,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00043215,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039110,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039112,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039111,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039102,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039101,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050212,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039104,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039106,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039105,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039109,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048756,conserved hypothetical protein,3,1,1,3,3,1.0
cyanorak:CK_00042989,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00048537,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00035029,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00039090,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039088,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039087,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039083,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039080,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039074,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039070,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00045761,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039073,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039076,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039077,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039078,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039079,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036062,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00039075,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038500,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039051,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046245,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039048,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039049,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039046,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050781,Uncharacterized conserved membrane protein,2,2,1,1,1,1.0
cyanorak:CK_00037529,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039064,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039058,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039060,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039025,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039026,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039027,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039030,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046444,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00039032,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00052114,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039033,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039035,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039005,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039006,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039003,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039004,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039009,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039010,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051383,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039008,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043004,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00038133,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039002,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039001,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038999,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055742,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038998,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038997,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038995,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038993,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038991,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042932,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038989,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038972,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038973,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038969,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038967,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038971,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037690,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038970,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044810,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038961,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038959,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00033695,uncharacterized conserved secreted protein (UCP028288),2,2,1,1,1,1.0
cyanorak:CK_00038965,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038941,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038942,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038943,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038933,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038928,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038927,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038940,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038938,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037548,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038936,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038912,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038910,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038899,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038897,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038903,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038546,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038907,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038905,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039936,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039946,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039949,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00045587,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00002785,conserved hypothetical protein,2,2,1,1,1,1.0
cyanorak:CK_00039948,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039940,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039938,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048568,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039944,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00056358,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039069,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00039896,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039895,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043436,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004491,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039894,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039919,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039916,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039913,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039910,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039908,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00007729,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039901,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00034874,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039977,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039979,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039981,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055186,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047431,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039983,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039987,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057200,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039986,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039956,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043335,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039960,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043634,conserved hypothetical protein,2,2,1,1,1,1.0
cyanorak:CK_00039957,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039963,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039962,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039961,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039967,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039125,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039865,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043804,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039866,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039861,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00033780,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039862,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039863,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039858,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039859,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039856,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047662,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00054634,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050868,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039854,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039855,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040659,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039853,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044831,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039850,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039851,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039848,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039849,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039847,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039885,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039886,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055725,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039887,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039888,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039889,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039890,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039891,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039892,hypothetical protein,1,1,1,1,1,1.0
