cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko03070,Bacterial secretion system,0,29,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko03320,PPAR signaling pathway,0,10,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko03410,Base excision repair,1,15,1/111,2.3705705705705706,0.3486162239193095,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko03420,Nucleotide excision repair,1,11,1/111,3.232596232596233,0.2696168220172104,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko03430,Mismatch repair,1,24,1/111,1.4816066066066067,0.4967393025588196,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko03440,Homologous recombination,0,25,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04066,HIF-1 signaling pathway,0,7,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04112,Cell cycle - Caulobacter,0,13,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04122,Sulfur relay system,0,16,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04146,Peroxisome,1,14,1/111,2.5398970398970397,0.3296984847395719,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04212,Longevity regulating pathway - worm,0,14,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04213,Longevity regulating pathway - multiple species,0,8,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04217,Necroptosis,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04621,NOD-like receptor signaling pathway,0,8,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04626,Plant-pathogen interaction,0,12,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04714,Thermogenesis,0,10,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04922,Glucagon signaling pathway,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04936,Alcoholic liver disease,0,7,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko04981,Folate transport and metabolism,1,9,1/111,3.950950950950951,0.2266279708045717,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05010,Alzheimer disease,0,6,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05012,Parkinson disease,0,6,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05014,Amyotrophic lateral sclerosis,0,9,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05016,Huntington disease,0,7,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05022,Pathways of neurodegeneration - multiple diseases,0,9,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05111,Biofilm formation - Vibrio cholerae,0,44,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05131,Shigellosis,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05132,Salmonella infection,0,11,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05134,Legionellosis,0,8,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05152,Tuberculosis,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05200,Pathways in cancer,0,7,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05204,Chemical carcinogenesis - DNA adducts,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05207,Chemical carcinogenesis - receptor activation,0,6,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05208,Chemical carcinogenesis - reactive oxygen species,1,14,1/111,2.5398970398970397,0.3296984847395719,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05225,Hepatocellular carcinoma,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05230,Central carbon metabolism in cancer,0,7,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05340,Primary immunodeficiency,0,5,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05415,Diabetic cardiomyopathy,0,11,0/111,0.0,1.0,1.0,-0.0
10.1101/2025.11.24.690089_coculture_prochlorococcus_med4_hot1a3_rnaseq|day 11|up,up,day 11,kegg.pathway:ko05418,Fluid shear stress and atherosclerosis,0,9,0/111,0.0,1.0,1.0,-0.0
